updated_at;event_type;external_user_id;time;timezone;campaign_id;campaign_name;message_variation_id;canvas_id;canvas_name;canvas_variation_id;canvas_variation_name;canvas_step_id;canvas_step_name;send_id;dispatch_id;sending_ip;ip_pool;bounce_reason;esp;from_domain;is_drop;int
18/09/2022 12:16;users_messages_email_Bounce;Ql2MhOnU0;1663503336;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63270be4da1b38e8fee647737af5d1a7;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
03/09/2022 19:47;users_messages_email_Bounce;BgJkAi1t9;1662234386;Europe/Paris;NULL;NULL;NULL;2d0ec099-e78b-4dc7-ad04-9d7ea0a7e8ce;TRAN_confirmationcommande;40cfc4d5-6657-4fad-b7ea-8a21f9f1c6ce;Variant 1;ccfeb260-4ed2-4c50-8673-345b42bb71be;TRAN_confirmationcommande_E_V1;NULL;6313af0b688ad119bfbe71eb4991b667;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [VE1EUR01FT098.eop-EUR01.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
03/09/2022 18:41;users_messages_email_Bounce;_oo8ytgtw;1662230208;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63139eb9f8967aadb3145b3ccaeeaaa2;223.165.112.128;transactional_4341;550 Mailbox unavailable or access denied [{hash}/{hash}/zxuA==  IP: a.b.c.d].;SparkPost;service.mon-marche.fr;NULL;
04/09/2022 09:20;users_messages_email_Bounce;aIJbBJKfw;1662283062;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63146d2e1774dd4097076fc6388d8381;223.165.112.128;transactional_4341;550 Mailbox unavailable or access denied [{base64}  IP: a.b.c.d].;SparkPost;service.mon-marche.fr;NULL;
04/09/2022 09:10;users_messages_email_Bounce;OASoUL6Z2;1662282414;Europe/Paris;NULL;NULL;NULL;74a9e127-3e55-4c35-b08b-616b7aea61a5;TRAN_commandeprete-livraison;029d043a-a943-4b20-9d9c-72c4cc732547;Variant 1;dacbbe8d-d515-428c-a8f7-72b08482e8a4;TRAN_commandeprete-livraison_E_V1;NULL;63146aa0b9353aa47b1e7eee10ebc0e9;223.165.112.128;transactional_4341;550-5.2.1 The email account that you tried to reach is disabled. Learn more at;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
04/09/2022 10:23;users_messages_email_Bounce;D9Z0YTC5i;1662286910;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63147c3b1c1f2774e7845f73c685fdca;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [VI1EUR04FT035.eop-eur04.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
04/09/2022 09:46;users_messages_email_Bounce;IHVUtD8Ft;1662284709;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;631473a08372ba0777e9ee5eaa390121;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
04/09/2022 13:11;users_messages_email_Bounce;4EqYPAIA0;1662296951;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6314a375a0f30c5394425b513af38110;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
04/09/2022 10:58;users_messages_email_Bounce;zT9c4EHMd;1662288884;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;631483f1c4075a3afcacd0592d39bd4f;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DB8EUR05FT038.eop-eur05.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
04/09/2022 13:37;users_messages_email_Bounce;WenvaV59E;1662298528;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6314a99b85fbb8325f5cb54c26b8ded6;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [AM7EUR06FT062.eop-eur06.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
04/09/2022 14:07;users_messages_email_Bounce;srMiCk1CB;1662300199;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6314b022e9f9414b7c5149d8d1763a45;223.165.112.128;transactional_4341;550 5.1.1 ...@... Recipient address rejected: ...;SparkPost;service.mon-marche.fr;NULL;
04/09/2022 15:44;users_messages_email_Bounce;nC42sagvy;1662306158;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6314c7649112411998b5223c3a06b11e;223.165.112.128;transactional_4341;550 5.1.1 ...@... Recipient address rejected: Address does not exist;SparkPost;service.mon-marche.fr;NULL;
04/09/2022 14:14;users_messages_email_Bounce;mzCyLezdv;1662300571;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6314b19428d22a87c476e6e98c37b5cd;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DM6NAM11FT009.eop-nam11.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
04/09/2022 18:07;users_messages_email_Bounce;b8_xUp_0R;1662314560;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6314e83ae2a6f0d1ec91c3c2aad90fa2;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
06/09/2022 09:28;users_messages_email_Bounce;XH2xGQk_H;1662456174;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6317116a9dca4a7e2fe2b193823df172;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
04/09/2022 18:44;users_messages_email_Bounce;vlFF0R-kn;1662316883;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6314f14fcc7f4dc883aed94309491ac7;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
05/09/2022 10:21;users_messages_email_Bounce;eBH1tf83J;1662373213;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6315cd58a709663c13ff493305889f70;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [AM7EUR03FT056.eop-EUR03.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
05/09/2022 11:21;users_messages_email_Bounce;9A17xXrHc;1662376628;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6315dab1855148a9e424676a82507f73;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DB8EUR05FT060.eop-eur05.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
05/09/2022 13:30;users_messages_email_Bounce;DyfiW6EY7;1662384501;Europe/Paris;NULL;NULL;NULL;46e0c53a-6611-4e27-b8c1-ce290db5128a;TRAN_resetpwd;7e0916b1-be92-42e2-921b-ab4cbee9b523;TRAN_resetpwd;e7fa83cd-c96e-4b83-baba-2c34e34d3cde;TRAN_resetpwd_email;NULL;6315f972ab7a2aafe4de018329617a33;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
05/09/2022 15:33;users_messages_email_Bounce;lpMRIL5Mj;1662391820;Europe/Paris;c414fec0-0274-448f-bcfb-3f3392be6a1d;050922_NEWS_recettes_E_v1;0941f677-7926-4d69-afbf-49435b36fee7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;631615fbb8e3ef6b43e51ec755ae60fc;223.165.114.82;marketing_3429;550 5.1.1 ...;SparkPost;news.mon-marche.fr;NULL;
05/09/2022 18:45;users_messages_email_Bounce;JFvHAN2l2;1662403483;Europe/Paris;NULL;NULL;NULL;2d0ec099-e78b-4dc7-ad04-9d7ea0a7e8ce;TRAN_confirmationcommande;40cfc4d5-6657-4fad-b7ea-8a21f9f1c6ce;Variant 1;ccfeb260-4ed2-4c50-8673-345b42bb71be;TRAN_confirmationcommande_E_V1;NULL;63164397eca9c4c52d88311fe010df2c;223.165.112.128;transactional_4341;552 1 Requested mail action aborted, mailbox not found;SparkPost;service.mon-marche.fr;NULL;
06/09/2022 16:19;users_messages_email_Bounce;lF6CPUAbO;1662480863;Europe/Paris;NULL;NULL;NULL;2d0ec099-e78b-4dc7-ad04-9d7ea0a7e8ce;TRAN_confirmationcommande;40cfc4d5-6657-4fad-b7ea-8a21f9f1c6ce;Variant 1;ccfeb260-4ed2-4c50-8673-345b42bb71be;TRAN_confirmationcommande_E_V1;NULL;631771d8615f1e285505eb40cc4a91b7;223.165.112.128;transactional_4341;550 5.1.1 {base64} Adresse d au moins un destinataire invalide. Invalid recipient. OFR_416 [416];SparkPost;service.mon-marche.fr;NULL;
06/09/2022 17:30;users_messages_email_Bounce;ChjANP1j9;1662485199;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;631782cbff89a3ea50a6e3ba9411d9a1;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
07/09/2022 18:08;users_messages_email_Bounce;XxCoy6tQy;1662573987;Europe/Paris;NULL;NULL;NULL;a5531680-16c4-4501-9d8f-2e6cb4b6fc1e;TRAN_commanderecue;4166eb3c-7a14-46c0-a49b-b78ee0cef22c;Variant 1;d1cd6915-3677-4c68-851c-31fc6f21484c;TRAN_commanderecue_E_V1;NULL;6314db085c98fa81c9eb193bfd6f98c3;223.165.112.128;transactional_4341;554 5.4.7 [internal] message timeout (exceeded max time, last transfail: 450 4.2.1 ...@... Recipient address rejected: this mailbox is inactive and has been disabled);SparkPost;service.mon-marche.fr;NULL;
06/09/2022 20:20;users_messages_email_Bounce;1aQVY11U8;1662495468;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6317aae41089b5040e443adc098bb062;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
06/09/2022 21:19;users_messages_email_Bounce;3ly3SVRpF;1662498885;Europe/Paris;NULL;NULL;NULL;2d0ec099-e78b-4dc7-ad04-9d7ea0a7e8ce;TRAN_confirmationcommande;40cfc4d5-6657-4fad-b7ea-8a21f9f1c6ce;Variant 1;ccfeb260-4ed2-4c50-8673-345b42bb71be;TRAN_confirmationcommande_E_V1;NULL;6317b8400b78ae193c92036fc323a4f9;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DM6NAM04FT063.eop-NAM04.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
07/09/2022 08:09;users_messages_email_Bounce;XxCoy6tQy;1662537810;Europe/Paris;NULL;NULL;NULL;2d0ec099-e78b-4dc7-ad04-9d7ea0a7e8ce;TRAN_confirmationcommande;40cfc4d5-6657-4fad-b7ea-8a21f9f1c6ce;Variant 1;ccfeb260-4ed2-4c50-8673-345b42bb71be;TRAN_confirmationcommande_E_V1;NULL;63144da74e05f1569df762156da1c580;223.165.112.128;transactional_4341;554 5.4.7 [internal] message timeout (exceeded max time, last transfail: 450 4.2.1 ...@... Recipient address rejected: this mailbox is inactive and has been disabled);SparkPost;service.mon-marche.fr;NULL;
07/09/2022 13:23;users_messages_email_Bounce;u4Unij7VR;1662556912;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63189aec41c0a9cb5e72d2f71f2258ab;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
18/09/2022 10:39;users_messages_email_Bounce;JjhpqUBVW;1663497378;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6326f49d7b57c547b7e72c3954c95735;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
07/09/2022 15:15;users_messages_email_Bounce;gB0z6SI0-;1662563478;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6318b492141cd1d0a1b51d0843e01a24;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
18/09/2022 11:59;users_messages_email_Bounce;Df3oDAw9u;1663502156;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63270749571be72d496d4c35676330e4;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
07/09/2022 20:36;users_messages_email_Bounce;7qEoN9lcQ;1662582720;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6318ffbb47e0031fda7e342ba1e0eda7;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [MW2NAM10FT059.eop-nam10.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
08/09/2022 10:32;users_messages_email_Bounce;ZiErNUTE5;1662632961;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6319c3fe5625251f8a17c0b5c7c0372b;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
07/09/2022 21:12;users_messages_email_Bounce;wRyUfu386;1662584840;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63190805c92f93746a4f938e7b6826f3;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
18/09/2022 07:59;users_messages_email_Bounce;ChU96Oecx;1663487859;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6326cf6de10fa45c8b22074ee18945f8;223.165.112.128;transactional_4341;550 Mailbox unavailable or access denied [{hash}+I/{hash}/{base64}  IP: a.b.c.d].;SparkPost;service.mon-marche.fr;NULL;
08/09/2022 13:07;users_messages_email_Bounce;th495RFZm;1662642358;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6319e8a3fa47f70d1d1f4ff224079102;223.165.112.128;transactional_4341;550 5.1.1 ...@... Adresse destinataire invalide. Invalid recipient. {base64};SparkPost;service.mon-marche.fr;NULL;
08/09/2022 15:20;users_messages_email_Bounce;AhrLWmO7s;1662650344;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;631a07e68f44a74b944f0fb918d2840d;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
08/09/2022 13:43;users_messages_email_Bounce;8VWeVZJgC;1662644309;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6319f051191fe1cccdf86ee5faa818c8;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
08/09/2022 15:15;users_messages_email_Bounce;YJ_s8C1xB;1662650046;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;631a06bb77cc8083ea6a8008e748d3db;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
08/09/2022 16:01;users_messages_email_Bounce;mpPHU7o7Or;1662652585;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;631a10a4f3aac84062f734c529459fd5;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
08/09/2022 17:58;users_messages_email_Bounce;fT3Tq54tP;1662659845;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;631a2d00c73201ccb0dbead960e6b349;223.165.112.128;transactional_4341;552 1 Requested mail action aborted, mailbox not found;SparkPost;service.mon-marche.fr;NULL;
09/09/2022 07:29;users_messages_email_Bounce;BLm0lem93;1662708345;Europe/Paris;NULL;NULL;NULL;74a9e127-3e55-4c35-b08b-616b7aea61a5;TRAN_commandeprete-livraison;029d043a-a943-4b20-9d9c-72c4cc732547;Variant 1;dacbbe8d-d515-428c-a8f7-72b08482e8a4;TRAN_commandeprete-livraison_E_V1;NULL;631aea7164b1e03f0658cff62b9c53d2;223.165.112.128;transactional_4341;550 5.1.1 ...@... user does not exist;SparkPost;service.mon-marche.fr;NULL;
08/09/2022 19:00;users_messages_email_Bounce;LcBmgNUaY;1662663431;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;631a3b044da8669ee89438502c71c247;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
09/09/2022 10:20;users_messages_email_Bounce;I0N2NFAO5;1662718666;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;631b12c4fbbc5df5bd1719947e8da6a7;223.165.112.128;transactional_4341;552 1 Requested mail action aborted, mailbox not found;SparkPost;service.mon-marche.fr;NULL;
09/09/2022 13:03;users_messages_email_Bounce;HImtbDAS9;1662728406;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;631b38cf74e61073e2d4a4823cf032e1;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
